location,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel,Basel
20150112T0000,2.6905286,12.150529,6.3109455,29.0,79.0,50.458332,1023.5,1030.8,1027.1708,0.0,0.0,87.708336,57.5,87.208336,4.5833335,0.0,1319.8699,727.7137,592.1564,1.4342399,1.7228359,0.0,0.0,0.0,29.88,46.44,37.875,3.8773184,33.190357,18.442514,254.65363,0.0,42.796112,25.477076,254.79004,61.96394,86.14162,71.33045,261.00784,61.222233,86.28367,71.10393,273.13434,82.742065,110.25937,98.56295,295.36755,73.06936,135.89177,105.94751,307.60727,192.0,247.0,220.45833,1527.0,1550.0,1539.0834,3046.0,3109.0,3084.5,5548.0,5689.0,5639.0415,2.83,13.27,7.273751,-4.27,6.34,1.0254167,-11.58,-2.16,-4.8366666,1.61,10.75,4.704166,2.8900146,9.110016,5.036672,0.308,0.324,0.31541666,1.6844063,9.511923,5.176077
20150113T0000,3.5405285,12.250529,7.8784447,33.0,72.0,46.416668,1014.5,1024.4,1018.625,0.0,0.0,15.929166,10.041667,14.416667,5.75,470.73727,1984.7,1122.3275,862.3725,0.93168,1.8704209,0.0,0.0,0.0,27.359999,47.519997,36.945,5.4119864,27.0,14.458907,194.91164,2.5959969,37.894165,19.188961,209.65187,53.012978,89.59083,75.3846,250.74292,64.4792,97.46963,81.67222,252.05823,81.841225,105.50641,95.20098,249.8481,74.34937,114.58466,94.56699,248.5783,121.0,197.0,152.125,1466.0,1537.0,1494.9584,3008.0,3098.0,3050.25,5552.0,5677.0,5608.7085,7.96,13.85,10.47875,3.69,6.84,5.637917,-6.57,-2.48,-4.7516665,-0.58,10.92,4.2850003,1.3800049,8.640015,4.2095895,0.319,0.322,0.32037506,3.2232647,8.679739,5.6622334
20150114T0000,5.4605284,10.660529,8.093862,59.0,88.0,71.25,1015.0,1021.6,1017.84576,1.7,0.0,60.55,22.208334,40.041668,42.25,227.23404,1533.47,877.58356,655.8865,1.38816,1.4070859,0.0,97.0,32.833332,23.039999,56.519997,40.844997,7.928177,35.74711,22.775816,252.84349,16.434305,45.19541,31.105997,253.32227,48.239998,79.76254,66.12079,257.64575,53.153362,100.15572,77.71936,262.45258,41.514103,105.00219,84.15472,266.5555,91.658714,162.48447,120.79992,268.62708,126.0,176.0,147.125,1459.0,1493.0,1468.8334,2976.0,3007.0,2987.9583,5453.0,5547.0,5495.9165,7.45,12.58,9.238333,-2.64,2.48,-1.0116667,-13.41,-8.03,-10.8637495,3.39,9.94,6.910833,5.0,8.660004,6.894171,0.319,0.329,0.32079172,1.2047911,4.840908,3.156206
20150115T0000,4.2605286,13.200529,8.371778,48.0,82.0,62.166668,1007.2,1020.4,1012.4875,0.0,0.0,73.97917,61.583332,73.416664,36.25,61.88525,1358.1399,826.3435,531.79645,1.1836799,1.5112587,0.0,3.0,0.125,20.519999,42.48,32.789997,7.653705,22.180206,14.498749,201.18665,9.826088,30.05515,21.330532,212.78195,42.035297,78.656494,61.587963,244.96365,51.2466,80.693016,68.47331,246.7486,39.626175,92.45764,71.07862,248.13034,81.10153,132.92728,101.54785,261.80573,61.0,165.0,103.208336,1406.0,1485.0,1438.0,2960.0,3008.0,2978.5833,5515.0,5547.0,5537.0,7.51,14.5,10.4325,-1.07,6.78,3.2395833,-9.82,-3.66,-6.663334,3.01,12.99,6.5816655,4.0500183,10.529999,6.408339,0.317,0.323,0.3196667,1.492269,7.839215,4.362729
20150116T0000,5.3205285,12.610529,8.355112,44.0,96.0,69.25,1004.4,1008.4,1006.55,11.2,0.0,83.875,57.416668,83.875,81.666664,0.0,790.31995,360.9569,429.3631,0.6494401,1.0738016,0.0,98.0,14.541667,6.8399997,42.12,29.745,6.193674,20.63023,12.696026,189.22989,9.028754,28.162954,18.438934,208.41164,19.44,87.592514,52.311253,238.01093,24.850431,93.54806,67.67579,238.37637,59.887814,110.67,83.64356,227.58325,81.131096,118.01248,104.61071,228.08572,39.0,70.0,55.75,1374.0,1408.0,1389.125,2911.0,2960.0,2931.9583,5445.0,5508.0,5470.625,7.38,14.34,10.645417,-1.26,6.4,3.1929169,-8.11,-5.67,-7.082084,2.85,11.17,6.655,4.1900024,9.300018,6.5066733,0.319,0.353,0.32716665,0.41900253,6.8481674,3.4755876
20150117T0000,0.26052865,5.9205284,4.105945,77.0,89.0,84.208336,1008.6,1020.3,1014.42084,1.9000001,0.0,76.083336,15.375,76.083336,71.25,59.195747,1026.17,598.7092,427.4608,1.0151999,0.5298758,0.0,63.0,9.666667,8.28,26.64,19.59,2.7416782,23.34455,12.531982,265.0905,3.2399998,28.576382,17.697767,268.0774,16.363178,41.76621,30.492142,283.4437,18.919704,40.991024,28.433489,282.51514,19.959719,59.343246,34.58772,264.0022,26.901417,130.53313,73.36859,206.91472,71.0,162.0,117.291664,1385.0,1457.0,1420.5834,2897.0,2949.0,2924.3333,5381.0,5443.0,5402.0,2.7,7.2,5.049584,-5.84,-1.29,-3.8595831,-15.6,-8.17,-13.425834,-0.24,6.99,4.215,1.8099976,6.149994,4.8175025,0.332,0.345,0.33720836,0.6836519,2.0576162,1.3092347
20150118T0000,-1.0194713,5.6505284,1.3938621,58.0,93.0,78.25,1013.5,1021.4,1017.52924,0.0,0.0,49.375,6.5,49.375,0.0,46.595745,2120.8699,1204.4044,916.46545,0.7776,0.7999145,0.0,0.0,0.0,6.4799995,15.4800005,11.114998,5.8603754,15.072783,10.678117,128.50507,6.4799995,26.987997,14.466156,134.9552,4.802999,21.046917,14.252422,220.43875,12.594856,31.293089,19.822796,235.65887,11.183201,36.509396,20.745321,253.26433,17.581125,53.233765,39.06223,263.26877,108.0,169.0,140.125,1413.0,1463.0,1438.25,2922.0,2955.0,2941.2917,5398.0,5425.0,5413.2085,0.45,5.98,3.1395829,-6.12,-1.96,-4.2174997,-14.81,-12.5,-13.775417,-0.92,6.65,1.5579166,1.25,5.0,2.3304188,0.326,0.333,0.3299167,0.40420723,3.8258567,1.5878421
20150119T0000,-1.1194713,5.5505285,2.3771951,69.0,94.0,81.625,1009.6,1013.8,1011.54156,3.0,0.0,84.916664,26.583334,79.291664,79.458336,0.0,1207.73,744.4936,463.2364,0.66528004,0.57597685,0.0,34.0,3.1666667,2.52,24.48,11.189999,0.71999997,15.379206,9.383382,131.29869,0.8049845,25.49908,13.735805,130.55486,7.172949,25.0064,16.399534,220.8937,16.375053,41.93961,29.520744,238.1619,32.783726,70.56918,48.96364,237.40451,34.126022,76.46674,56.486115,239.81511,78.0,108.0,92.541664,1383.0,1414.0,1399.0,2898.0,2922.0,2910.5833,5390.0,5410.0,5399.125,2.55,6.37,4.2104173,-3.59,-2.01,-2.5025003,-13.8,-11.14,-12.485417,-0.67,7.82,2.8799999,1.5400085,6.25,3.1245906,0.323,0.338,0.32762498,0.33720207,2.7502499,1.4028085
20150120T0000,1.2105286,3.8805285,2.3617785,72.0,93.0,86.375,1010.3,1012.2,1011.4666,2.0,1.33,97.666664,1.0,88.833336,97.583336,19.721987,1615.3501,974.68774,640.6623,0.76176,0.55258524,0.0,9.0,1.2083334,2.8799999,19.8,11.5650015,1.4399999,17.193533,11.140766,311.4994,1.484318,21.9718,13.034337,314.6374,0.71999997,23.686249,8.885867,308.1385,0.8049845,27.345785,10.776095,304.7052,26.903828,68.14182,39.945873,237.02962,11.792404,81.079155,50.747227,246.0357,84.0,99.0,92.666664,1381.0,1392.0,1388.125,2883.0,2900.0,2892.0417,5357.0,5410.0,5381.6665,2.16,4.17,2.9500008,-6.86,-3.95,-5.205,-13.49,-11.26,-12.464168,1.75,8.01,3.6854165,2.350006,6.529999,3.8104236,0.329,0.339,0.33325,0.47678423,2.2128806,1.0109138
20150121T0000,0.40052867,5.9405284,2.2726119,62.0,95.0,83.541664,1007.3,1011.8,1009.18756,0.0,0.0,53.458332,1.25,43.5,35.25,419.02765,2241.91,1275.5795,966.33044,0.63792,0.7486223,0.0,5.0,0.5,4.68,26.28,12.719998,0.71999997,27.661497,10.442994,119.18495,2.8799999,31.259941,13.740272,119.896484,5.495161,24.162945,14.371269,117.70891,11.435313,20.519999,16.498041,166.41028,9.531505,60.007797,35.975876,223.0726,15.124284,70.19631,49.60803,210.28035,61.0,95.0,74.5,1368.0,1391.0,1376.2084,2892.0,2910.0,2899.5,5390.0,5423.0,5405.0835,1.77,6.72,3.4641666,-4.29,-0.13,-2.1270835,-11.62,-7.7,-9.790418,-0.24,7.81,2.8695834,1.3600159,6.279999,3.1412556,0.322,0.329,0.32525,0.32853508,3.5317812,1.2861356
20150122T0000,-1.3594713,4.4705286,1.0217787,67.0,95.0,87.291664,1007.9,1018.0,1012.1375,0.0,0.0,63.291668,0.0,55.375,60.666668,317.21667,1836.0701,1122.5641,713.5058,0.46656,0.605511,0.0,0.0,0.0,1.4399999,19.08,9.81,2.3051248,10.739832,7.3234267,319.91382,2.9024127,18.792551,9.712975,326.92218,1.484318,24.48,9.450583,318.57635,3.9763298,34.786133,15.010243,187.82909,3.396233,23.990698,13.4162035,153.93832,9.422101,46.938255,22.88766,166.24457,63.0,142.0,96.5,1369.0,1437.0,1397.9166,2908.0,2960.0,2930.2917,5420.0,5466.0,5438.0415,-0.98,4.54,1.8683333,-3.02,3.03,-0.42333332,-10.2,-7.69,-9.097499,-0.19,7.56,2.1337502,1.0,6.149994,2.6412556,0.32,0.322,0.3214167,0.28265524,2.7686214,0.91792756
20150123T0000,0.020528657,3.8505285,1.9063619,79.0,96.0,88.25,1018.4,1024.8,1021.2625,0.0,0.0,100.0,0.0,0.0,100.0,0.0,892.67004,424.18372,468.48627,0.41904002,0.39201075,0.0,28.0,5.5833335,5.04,21.24,12.419999,3.6,16.215992,9.560883,354.14398,4.198285,20.188908,12.19257,355.28058,3.4152596,17.826363,11.154176,61.846817,4.3349743,24.312662,14.425255,67.58957,9.107359,35.670895,26.566473,43.725937,11.367109,35.230373,22.61947,32.780487,147.0,199.0,170.625,1441.0,1490.0,1462.3334,2962.0,3001.0,2979.5,5468.0,5506.0,5484.4585,0.4,4.05,2.1991668,-7.09,-3.11,-5.4925003,-10.24,-9.07,-9.745418,0.73,5.37,2.4775002,1.3999939,4.26001,2.5850003,0.317,0.323,0.31979167,0.24860048,1.6867852,0.86810166
20150124T0000,-0.76947135,3.3105285,1.0546954,64.0,96.0,84.625,1020.9,1025.2,1023.4209,1.3000001,0.90999997,89.666664,10.125,35.333332,76.041664,29.361702,1488.9701,830.0473,658.92267,0.52272004,0.5606234,0.0,15.0,2.2083333,4.32,34.2,17.07,0.8049845,33.24498,14.313438,276.1344,2.52,37.938602,16.424212,280.31055,1.484318,66.81856,22.765821,323.56683,2.1897945,65.42201,23.188042,340.3391,29.758307,56.84125,36.925915,358.84055,5.937272,89.98127,45.196793,4.462021,169.0,200.0,186.75,1454.0,1488.0,1473.9166,2951.0,3000.0,2981.375,5440.0,5521.0,5488.2915,-0.41,3.1,1.3691667,-7.84,-3.23,-6.149584,-15.07,-8.07,-10.8654175,-0.59,5.63,1.9245833,1.1600037,4.350006,2.3529243,0.317,0.324,0.3208333,0.24626637,2.7697601,1.068955
20150125T0000,-0.94947135,4.0805287,1.2834452,67.0,96.0,84.666664,1025.6,1030.9,1029.2083,0.0,0.0,72.683334,11.208333,28.916666,60.375,171.4468,2304.2097,1315.8463,988.3637,0.6292801,0.6936596,3.0,33.0,12.875,6.8399997,34.2,21.51,1.9386592,25.809765,14.723927,330.69946,2.8799999,31.311722,17.95141,337.86133,17.58481,56.715714,30.657791,12.090775,18.514643,51.89622,32.031437,16.412766,30.737339,57.812233,43.791607,20.429504,16.039202,151.4167,124.19512,20.547043,204.0,244.0,232.20833,1494.0,1534.0,1519.9584,2982.0,3018.0,3001.5,5448.0,5527.0,5480.3335,-0.9,3.27,1.26375,-8.05,-6.43,-7.287083,-18.49,-15.83,-17.326254,-1.14,6.91,2.2479165,1.0400085,5.779999,2.582508,0.318,0.322,0.31929162,0.22845459,2.6938891,1.1000553
20150126T0000,1.3505287,4.0505285,2.7234452,71.0,92.0,85.25,1021.5,1030.0,1026.525,4.6,2.17,100.0,33.666668,95.75,96.25,0.0,1059.9901,628.5103,431.47968,0.71711993,0.50287634,0.0,24.0,5.2083335,7.92,40.32,17.67,4.0249224,23.749088,12.264713,249.9919,5.4119864,28.739187,15.309285,253.02332,5.4119864,64.441,25.638437,278.5746,6.379216,48.176823,24.25627,306.92148,39.76656,68.80522,53.963833,4.7565613,50.662884,142.983,99.38744,16.412903,174.0,240.0,212.66667,1476.0,1531.0,1506.7916,3003.0,3024.0,3013.1667,5527.0,5564.0,5543.875,1.51,3.81,2.7308333,-6.73,-1.35,-5.1545835,-16.17,-6.98,-10.742917,1.85,5.69,3.1187503,2.4100037,4.7099915,3.197506,0.319,0.336,0.32358336,0.53789806,2.3326445,1.1153682
20150127T0000,1.9405286,5.1505284,3.3271954,64.0,91.0,82.083336,1021.1,1024.3,1023.24164,2.2,0.90999997,92.083336,5.7083335,37.166668,85.666664,105.95745,1488.08,953.4971,534.58295,1.1375998,0.75592095,4.0,71.0,36.291668,16.199999,33.839996,22.589998,10.137692,27.766712,16.817377,289.96432,12.984975,35.364388,20.898355,292.3944,15.30741,52.870995,33.982235,336.44214,26.61323,48.02999,34.543003,343.17297,37.137623,69.63279,46.791363,334.17273,90.84063,147.45284,122.51297,358.84665,171.0,196.0,187.125,1475.0,1492.0,1483.0834,2961.0,2998.0,2974.8333,5450.0,5523.0,5481.375,2.64,5.05,3.605417,-6.83,-1.26,-5.8216662,-17.56,-10.84,-15.535834,1.94,7.88,3.63875,2.369995,6.1600037,3.7179222,0.319,0.331,0.3253334,0.6408229,3.1672673,1.4270592
20150128T0000,1.3405286,6.5705285,3.6530282,60.0,94.0,78.333336,1006.6,1024.1,1018.125,1.5,0.28,87.225,27.625,52.291668,71.0,118.49025,1846.75,1100.729,746.0212,1.14912,0.9974012,0.0,19.0,3.9166667,12.959999,45.36,26.789999,11.159999,28.660158,19.087843,245.54831,17.651016,36.79756,24.95259,247.99156,12.031756,86.748795,39.677658,262.88397,14.587776,97.58391,39.247955,273.55273,25.567604,78.06026,46.438717,321.27094,48.22522,146.08461,82.37727,346.89658,54.0,193.0,146.54167,1370.0,1488.0,1447.7916,2903.0,2982.0,2960.2083,5447.0,5528.0,5510.0835,2.39,6.82,4.3545833,-6.0,0.53,-4.2558336,-15.88,-5.98,-9.74875,0.65,7.55,3.5979166,1.6100159,6.01001,3.5808423,0.317,0.325,0.32104167,0.4031353,3.882955,1.8241409
20150129T0000,1.5505286,7.3405285,4.917195,62.0,93.0,75.416664,977.9,1006.2,996.46246,3.8999999,1.05,95.708336,91.666664,88.916664,88.0,40.674465,1882.3499,1238.3591,643.9907,2.0203202,1.3417324,0.0,38.0,8.041667,25.919998,62.639996,44.324997,14.440443,40.743664,31.955576,245.06726,18.014393,52.852608,40.48666,245.86346,37.72278,89.53077,65.37475,254.45818,45.657597,102.01729,69.51096,265.6241,55.44467,96.276276,74.00901,266.4884,97.613785,126.306656,111.31592,280.49713,-179.0,52.0,-27.083334,1138.0,1367.0,1281.9166,2663.0,2895.0,2793.0,5164.0,5432.0,5290.1665,2.6,9.11,6.6904163,-5.65,-0.04,-2.6541667,-15.56,-9.03,-12.132501,1.34,8.08,4.710833,2.380005,6.8900146,4.5787597,0.322,0.334,0.3255833,0.477468,3.6609492,2.2136626
20150130T0000,-0.41947132,5.5005283,2.7355282,59.0,88.0,77.958336,976.1,981.4,978.45,1.6000001,0.14,77.166664,13.916667,72.291664,62.333332,150.38937,2108.41,1245.2382,863.1717,1.81584,1.1247611,0.0,144.0,23.291666,37.079998,52.56,44.099995,25.567604,41.924156,33.362625,257.1603,33.77291,52.840347,41.623432,258.5468,48.1553,77.89404,60.319683,265.2505,45.754005,92.253456,64.93484,276.78046,41.26831,79.48177,59.748203,284.89883,56.271812,112.25132,70.49639,279.73788,-194.0,-149.0,-173.25,1109.0,1146.0,1127.875,2610.0,2649.0,2628.625,5057.0,5148.0,5082.7085,2.28,8.55,5.339583,-6.03,-0.61,-4.045,-16.48,-10.5,-14.4875,-0.51,6.55,2.8749998,1.6700134,5.279999,3.3825073,0.321,0.331,0.327125,0.80568695,3.5971246,1.6903437
20150131T0000,0.86052865,5.2305284,2.566779,65.0,92.0,77.875,980.6,987.3,983.02924,2.1,0.7,88.041664,15.041667,88.041664,78.458336,7.021276,1259.3499,695.76025,563.5897,1.2009599,0.8805718,0.0,134.0,20.666666,20.16,50.399998,30.705004,13.202726,35.031162,22.04493,254.62567,14.33234,41.742928,27.795424,254.79227,19.966211,65.00468,44.28805,261.7364,25.233404,60.43927,40.70516,268.58176,28.66694,57.60562,40.515068,276.3451,34.62369,65.19878,50.01109,268.17184,-156.0,-102.0,-136.0,1146.0,1196.0,1164.7916,2646.0,2690.0,2665.3333,5099.0,5138.0,5118.1665,3.4,7.26,5.0612497,-5.78,-3.38,-4.244166,-15.52,-13.81,-14.443751,0.04,6.47,2.5304167,1.3300171,5.350006,2.8120944,0.323,0.336,0.32854167,0.55316067,2.779429,1.6465445
20150201T0000,0.43052867,3.6205285,1.5371952,65.0,91.0,81.375,986.1,996.6,990.67914,1.4000001,0.97999996,75.083336,0.0,63.416668,69.0,104.804794,1258.46,624.88354,633.57635,0.87839997,0.76481664,0.0,36.0,7.3333335,30.599998,51.839996,40.589996,16.299694,46.608532,31.388443,266.80872,24.774696,54.762615,38.36705,266.2738,33.651817,66.94064,51.704784,276.40366,34.51685,59.761086,47.361057,285.6371,39.254856,61.412453,47.740086,297.1922,40.808823,72.87399,53.289627,306.54144,-111.0,-25.0,-73.291664,1183.0,1271.0,1221.75,2674.0,2763.0,2714.0417,5115.0,5203.0,5154.0,2.89,4.92,3.7725,-6.58,-4.48,-5.4300003,-16.69,-14.79,-15.902917,-0.52,6.03,1.7462502,1.1900024,4.9900208,2.1487567,0.325,0.334,0.32908332,0.56628275,2.7544155,1.3006421
20150202T0000,-0.26947135,3.0505285,1.3134452,71.0,95.0,85.125,995.1,1004.9,1001.96246,5.0,3.3600001,97.416664,0.0,63.041668,97.416664,19.625534,1503.2101,927.47925,575.7308,0.91728,0.67308974,0.0,92.0,30.875,15.84,51.12,31.230001,10.105681,45.10212,26.657358,275.05902,11.620809,55.887028,30.814444,276.41663,10.703569,68.7666,37.35774,294.26947,8.707238,56.884556,36.455482,302.82373,20.056877,46.210594,37.250725,300.58957,39.09606,69.32687,55.0986,315.45502,-36.0,41.0,17.041666,1259.0,1330.0,1307.9584,2758.0,2813.0,2794.25,5205.0,5258.0,5229.1665,1.33,4.02,2.5749998,-7.33,-4.24,-6.6008334,-18.11,-14.63,-16.934166,-0.38,5.83,2.0495832,1.0200195,3.850006,2.2012546,0.326,0.335,0.3296667,0.31029987,2.176546,1.0332838
20150203T0000,-0.83947134,4.4205284,1.1501119,58.0,93.0,78.041664,1000.4,1004.6,1002.3291,0.0,0.0,70.958336,54.083332,66.875,49.916668,240.37021,2427.03,1415.4277,1011.6023,0.88272,0.9104806,0.0,26.0,3.4166667,4.32,24.119999,13.7699995,4.6102495,19.93048,11.938678,96.82498,5.3517847,26.544964,15.336739,100.388855,1.8,41.04631,14.1640215,87.31129,1.5273507,28.745949,13.214799,82.00339,1.835647,21.385939,12.031448,238.4382,20.898613,59.261288,40.897655,271.40588,4.0,37.0,19.583334,1294.0,1326.0,1311.25,2779.0,2818.0,2798.125,5239.0,5300.0,5264.7085,0.76,5.31,2.6491668,-7.24,-5.76,-6.351668,-18.19,-14.33,-16.471666,-0.65,7.19,1.9095832,0.5700073,5.5,2.204174,0.325,0.337,0.32845834,0.41983414,3.511386,1.5359935
20150204T0000,-1.8194714,2.5205286,-0.168638,59.0,83.0,72.208336,1004.3,1013.1,1007.8625,0.0,0.0,8.554167,6.625,7.6666665,1.6666666,554.22406,2710.94,1564.6411,1146.2987,1.0771201,0.92827,0.0,4.0,0.75,9.72,30.239998,20.939999,2.9024127,25.620771,12.2545,52.865723,1.08,29.598919,15.962026,58.05304,25.671307,50.805935,40.667988,77.436165,27.288855,43.987816,38.366817,75.84905,12.261158,36.102455,25.78679,82.52118,7.172949,24.40046,17.695171,211.6391,34.0,105.0,63.708332,1320.0,1384.0,1347.7916,2813.0,2870.0,2837.625,5299.0,5367.0,5328.875,-0.61,2.92,0.9270833,-9.14,-5.75,-7.6162505,-14.1,-12.56,-13.114166,-1.43,4.53,0.4595833,0.6499939,2.2200012,1.4945908,0.323,0.35,0.32916668,0.9074664,2.944406,1.734724
20150205T0000,-1.9094714,1.6905286,-0.047387976,56.0,72.0,65.833336,1010.5,1013.7,1012.13745,0.0,0.0,87.958336,4.5416665,44.875,84.166664,21.063831,1929.52,1242.466,687.0541,1.4990401,1.1587744,0.0,21.0,7.1666665,20.880001,39.239998,30.284996,13.392774,35.008957,23.1904,50.454178,19.09358,41.085762,29.29328,52.65561,34.597477,64.82899,49.59727,70.286385,36.145508,77.070274,54.699017,81.110535,33.48,54.306328,40.567616,86.16742,17.026896,55.775604,34.686848,144.30609,85.0,110.0,97.708336,1361.0,1395.0,1377.8334,2840.0,2912.0,2867.125,5333.0,5432.0,5369.8335,-1.32,2.5,0.7383334,-10.1,-6.76,-9.212916,-13.62,-8.19,-11.512917,-1.46,3.07,0.29375,0.32000732,1.75,0.6987572,0.321,0.347,0.32983336,1.5770764,2.9520788,2.1059003
20150206T0000,-1.7294713,2.1705287,-0.0815547,57.0,72.0,64.666664,1013.9,1019.5,1015.7834,0.0,0.0,2.0,0.25,2.0,1.0833334,589.00854,2834.6501,1641.4512,1193.1986,1.09872,1.2703377,0.0,0.0,0.0,26.64,51.48,40.334995,10.587917,35.97479,22.157106,59.96029,11.246759,39.86096,25.827341,62.29374,47.70645,86.86748,64.378624,80.58821,68.41515,91.45133,81.199974,89.173676,50.907867,78.44118,68.750786,80.22315,41.24161,78.66556,58.08456,80.542656,112.0,155.0,126.458336,1391.0,1434.0,1406.0416,2911.0,2963.0,2925.5,5420.0,5499.0,5446.9585,-0.92,2.05,0.39458337,-8.7,-5.59,-7.1204166,-9.64,-6.67,-8.2625,-2.03,6.46,0.615,0.41000366,4.6400146,1.5733362,0.32,0.332,0.325,1.5667028,3.0442624,2.1678178
20150207T0000,-3.6894715,2.5905285,-0.90530473,47.0,76.0,61.666668,1020.3,1030.4,1025.6292,0.0,0.0,8.4375,8.666667,8.125,0.0,469.80777,2948.5698,1708.4995,1240.0703,1.06128,1.1959814,0.0,0.0,0.0,10.08,49.68,31.815002,0.71999997,29.268686,14.428799,69.17335,3.8939953,32.2034,17.507696,70.31863,27.009598,84.60306,59.228672,84.2211,39.84307,88.305725,69.18884,82.22973,48.418327,81.94805,69.3605,74.97541,39.75841,130.33789,96.174835,73.04383,162.0,238.0,202.66667,1439.0,1524.0,1483.875,2968.0,3062.0,3018.4167,5507.0,5623.0,5563.7915,-3.57,2.73,-0.86833334,-5.84,-0.83,-2.6812499,-7.82,-4.55,-6.0912495,-3.16,4.29,-0.14208333,-0.6799927,2.2200012,0.8087552,0.32,0.35,0.3320833,1.2155762,3.4925203,2.2207305
20150208T0000,-2.7394714,3.3205285,-0.2915548,61.0,89.0,77.708336,1028.5,1033.6,1031.0751,0.0,0.0,24.320833,1.5,0.0,24.083334,318.04718,2703.82,1591.4147,1112.4053,0.7401599,0.83661085,0.0,19.0,2.5416667,2.16,42.12,18.839998,0.35999998,39.523014,13.057147,20.164825,1.5273507,42.724888,16.128725,21.341995,6.4096174,45.536793,31.905958,37.457474,28.1169,44.319492,35.707676,44.178604,57.479496,102.09348,79.236786,34.82643,76.04781,163.88899,119.67156,29.920502,227.0,266.0,245.08333,1513.0,1548.0,1527.9166,2993.0,3066.0,3026.6667,5521.0,5620.0,5560.5835,-2.95,2.22,-0.5149998,-9.34,-2.89,-7.0329165,-14.93,-5.3,-10.6725,-2.04,7.56,0.90500003,-0.20999146,5.5,1.649175,0.324,0.344,0.33670834,0.61820364,3.0176134,1.3962598
20150209T0000,-1.3294713,5.6305285,1.8121954,52.0,88.0,73.083336,1031.3,1035.7,1033.6542,0.0,0.0,57.041668,0.5,0.0,57.041668,313.83014,2770.5698,1626.3033,1144.2666,0.9158399,1.052725,0.0,2.0,0.5833333,5.3999996,21.599998,15.105002,3.219938,19.959719,10.474936,275.18402,5.0142193,19.917469,13.553307,286.80374,6.87779,35.129066,15.410362,347.6823,10.315115,33.09651,22.32962,11.147202,46.046234,94.70463,70.45519,27.761383,50.688457,132.99551,80.99192,31.232193,252.0,281.0,267.25,1548.0,1560.0,1555.0834,3035.0,3091.0,3067.625,5551.0,5647.0,5606.4165,-1.69,4.81,1.725,-9.57,-4.02,-6.672917,-12.46,-6.26,-8.778749,-1.19,7.98,2.4166665,0.6199951,5.6400146,2.2683372,0.322,0.338,0.3252083,0.84411573,4.0355635,1.9470024
20150210T0000,-1.8094714,6.4505286,2.3101118,67.0,96.0,83.333336,1028.7,1033.4,1031.0709,0.0,0.0,11.791667,0.0,0.0,11.791667,543.9692,2961.92,1723.4641,1238.4558,0.76031995,0.99828535,0.0,1.0,0.041666668,4.68,27.0,16.200003,0.35999998,20.316889,8.917249,92.12109,4.39436,23.14103,12.782905,95.6414,11.923557,34.98674,23.581543,81.085075,12.429127,41.773964,26.843157,85.6531,19.855558,38.741417,26.985336,72.935814,6.162207,45.382847,16.182749,62.335724,232.0,265.0,247.66667,1543.0,1558.0,1549.1666,3087.0,3119.0,3104.1667,5651.0,5700.0,5680.8335,-0.28,5.69,2.605,-4.6,5.52,0.4825,-5.87,-1.55,-3.2495832,-0.45,8.75,2.6924999,0.7799988,6.5700073,2.7170918,0.319,0.334,0.32433334,0.23352098,3.0807881,1.3548383
20150211T0000,-0.50947136,9.160529,3.2901123,65.0,96.0,80.625,1023.5,1029.2,1026.5416,0.0,0.0,14.125,0.0,0.0,14.125,607.10175,3058.93,1781.897,1277.033,0.79775995,1.1840261,0.0,0.0,0.0,5.04,20.880001,13.875,6.9153743,21.470612,12.96326,114.07416,10.948973,29.407835,19.923155,117.55623,0.8049845,36.72706,18.36705,110.63755,9.72,46.58489,25.574152,157.51498,4.379589,21.261345,12.312821,138.48639,11.542478,48.02999,31.103884,123.63379,190.0,232.0,212.5,1526.0,1546.0,1536.3334,3084.0,3118.0,3101.875,5657.0,5699.0,5678.5835,0.45,9.03,4.13875,4.69,7.06,6.0595837,-4.18,-1.46,-2.6312501,-0.72,11.24,3.489167,0.91000366,8.779999,3.4041736,0.318,0.327,0.32279167,0.29055405,3.9378095,1.6791993
